============================================================
CICERO FULL CORPUS ANALYSIS (Stanza Lemmatization)
Source: Latin Library (138 files)
============================================================

Target Check: ('timor', 'afficio') = 0

Pair                           | Count
('(', 'genus')                 |     9
('aetas', 'sed')               |     9
(',', 'volupto')               |     9
(',', 'prodedo')               |     9
(',', 'praesum')               |     9
('quare', 'sum')               |     9
('etiam', 'homo')              |     9
('(', 'quidam')                |     9
(',', 'expono')                |     9
('civitas', 'et')              |     9
('possum', 'utor')             |     9
('in', 'nemo')                 |     9
('absum', 'sum')               |     9
(',', 'diute')                 |     9
('homo', 'ille')               |     9
('multus', 'video')            |     9
('si', 'vo')                   |     9
('cum', 'ita')                 |     9
('apud', 'in')                 |     9
('causa', 'ob')                |     9
('et', 'voluntas')             |     9
('.', 'paucus')                |     9
('de', 'tum')                  |     9
('locus', 'ut')                |     9
('et', 'totus')                |     9
('constituo', 'et')            |     9
('autem', 'multus')            |     9
('.', 'cogito')                |     9
('non', 'sententia')           |     9
('et', 'historia')             |     9
('non', 'studium')             |     9
(',', 'affero')                |     9
('enim', 'unus')               |     9
('ita', 'res')                 |     9
('audio', 'ut')                |     9
('.', 'iniurius')              |     9
('(', 'noster')                |     9
(')', 'noster')                |     9
('nec', 'noster')              |     9
('ille', 'sermo')              |     9
('debeo', 'hic')               |     9
('non', 'sermo')               |     9
(',', 'premo')                 |     9
('quam', 'tamen')              |     9
(')', 'quoniam')               |     9
(',', 'triumphum')             |     9
('ego', 'primus')              |     9
('inquam', 'recte')            |     9
('qui', 'tantus')              |     9
('.', 'tamquam')               |     9
('.', 'quantum')               |     9
('in', 'quaero')               |     9
('de', 'meus')                 |     9
('meus', 'omnis')              |     9
('neque', 'teneo')             |     9
('ego', 'summus')              |     9
('homo', 'nec')                |     9
(',', 'cupidus')               |     9
('facio', 'res')               |     9
('quam', 'scribo')             |     9
('nihil', 'non')               |     9
('et', 'quantum')              |     9
(',', 'nosco')                 |     9
('nosco', 'sum')               |     9
('alius', 'tamen')             |     9
('.', 'persequor')             |     9
(',', 'mui')                   |     9
('iam', 'sed')                 |     9
('ad', 'instituo')             |     9
('is', 'iudicium')             |     9
('cupio', 'sum')               |     9
('(', 'summus')                |     9
(',', 'accedo')                |     9
(',', 'postea')                |     9
('ut', 'virus')                |     9
('comparo', 'cum')             |     9
('aut', 'causa')               |     9
('fides', 'habeo')             |     9
('et', 'fides')                |     9
(',', 'conduco')               |     9
('.', 'multitudo')             |     9
('hic', 'laus')                |     9
('et', 'socius')               |     9
('et', 'forum')                |     9
(',', 'pervenio')              |     9
('de', 'idem')                 |     9
('ad', 'gloria')               |     9
('ille', 'magnus')             |     9
(',', 'splendor')              |     9
('in', 'pecunia')              |     9
('quod', 'volo')               |     9
('magnus', 'noster')           |     9
('atque', 'idem')              |     9
(',', 'colloco')               |     9
('debeo', 'et')                |     9
('(', 'laus')                  |     9
('oratio', 'tu')               |     9
('genus', 'totus')             |     9
('.', 'imitor')                |     9
('crassus', 'cum')             |     9
('is', 'lius')                 |     9
('crassus', 'is')              |     9
('dico', 'eloquentia')         |     9
('et', 'iudex')                |     9
(',', 'senatum')               |     9
('causa', 'publicus')          |     9
('pro', 'ut')                  |     9
('civilis', 'in')              |     9
('civilis', 'sum')             |     9
('.', 'iudex')                 |     9
(',', 'patro')                 |     9
('quod', 'scribo')             |     9
('ipse', 'ita')                |     9
('facio', 'multus')            |     9
('puto', 'ut')                 |     9
(',', 'libenter')              |     9
(',', 'miror')                 |     9
(',', 'exemplum')              |     9
('ego', 'quoque')              |     9
(',', 'aedilitas')             |     9
('honor', 'in')                |     9
('publicus', 'quod')           |     9
('non', 'probo')               |     9
('diligentia', 'et')           |     9
('de', 'ius')                  |     9
(',', 'praebeo')               |     9
('in', 'princeps')             |     9
(',', 'volgus')                |     9
('patior', 'sum')              |     9
('neque', 'noster')            |     9
('postea', 'sum')              |     9
(',', 'condono')               |     9
('annus', 'ante')              |     9
(',', 'longus')                |     9
('propterea', 'quod')          |     9
('et', 'ordo')                 |     9
('cum', 'externus')            |     9
(',', 'catum')                 |     9
('a.', 'screns')               |     9
('.', 'ciceronum')             |     9
('ita', 'tu')                  |     9
('hic', 'tuus')                |     9
(';', 'ratio')                 |     9
('ita', 'meus')                |     9
('dico', 'primus')             |     9
(',', 'concio')                |     9
('facio', 'meus')              |     9
('.', 'respondeo')             |     9
('ego', 'frater')              |     9
(';', 'publicus')              |     9
('meus', 'si')                 |     9
('nihil', 'tuus')              |     9
(',', 'iuro')                  |     9
('ego', 'magnus')              |     9
('ego', 'homo')                |     9
('frater', 'sum')              |     9
('ille', 'volo')               |     9
(',', 'significo')             |     9
(',', 'coniunctio')            |     9
('refero', 'tu')               |     9
('et', 'romanus')              |     9
(';', 'ceterus')               |     9
('ceterus', 'ego')             |     9
('et', 'tribunus')             |     9
('.', 'hs')                    |     9
(';', 'tam')                   |     9
('hic', 'satis')               |     9
(':', 'ipse')                  |     9
('.', '709')                   |     9
('neque', 'tam')               |     9
(')', 'canus')                 |     9
('ita', 'tamen')               |     9
(',', 'tima')                  |     9
('oro', 'qui')                 |     9
('de', 'sui')                  |     9
('dico', 'sentio')             |     9
(',', 'consolatio')            |     9
('annus', 'hic')               |     9
('littera', 'sed')             |     9
('ille', 'iudicium')           |     9
('cum', 'iudicium')            |     9
(';', 'doceo')                 |     9
('ingenus', 'non')             |     9
('inquam', 'ut')               |     9
('de', 'orator')               |     9
(':', 'orator')                |     9
('.', 'bruo')                  |     9
('etiam', 'orator')            |     9
('orator', 'quidem')           |     9
('accuro', 'et')               |     9
(',', 'accuro')                |     9
('oratio', 'possum')           |     9
('annus', 'ego')               |     9
('de', 'nec')                  |     9
('bruo', 'qui')                |     9
(',', 'sulpicius')             |     9
(';', 'oro')                   |     9
('multus', 'orator')           |     9
('oratio', 'satis')            |     9
('et', 'gradus')               |     9
(',', 'patronus')              |     9
('et', 'splendor')             |     9
(',', 'facetia')               |     9
(',', 'urbanitas')             |     9
('omnis', 'probo')             |     8
('.', 'placeo')                |     8
('et', 'sentio')               |     8
('ad', 'liber')                |     8
('propter', 'sum')             |     8
(',', 'faciliter')             |     8
('nihil', 'omnis')             |     8
('bonus', 'sui')               |     8
(',', 'exquiro')               |     8
('in', 'spes')                 |     8
('is', 'pono')                 |     8
('.', 'pono')                  |     8
('invenio', 'sum')             |     8
('satis', 'vivo')              |     8
('?', 'nos')                   |     8
('autem', 'virtus')            |     8
('sui', 'vero')                |     8
('quam', 'video')              |     8
('casus', 'in')                |     8
('qui', 'vehementer')          |     8
('corpus', 'cum')              |     8
('et', 'molestia')             |     8
('et', 'forto')                |     8
('ille', 'virtus')             |     8
(',', 'existumus')             |     8
('enim', 'si')                 |     8
('homo', 'sui')                |     8
('habeo', 'idem')              |     8
('ipse', 'nihil')              |     8
('autem', 'sui')               |     8
('quam', 'tum')                |     8
('.', 'philosophia')           |     8
('cum', 'primus')              |     8
('aetas', 'tempus')            |     8
('noster', 'tempus')           |     8
(',', 'tempestas')             |     8
(')', 'modus')                 |     8
('non', 'omnino')              |     8
(',', 'primo')                 |     8
('.', 'trado')                 |     8
('sum', 'trado')               |     8
('longe', 'sum')               |     8
('res', 'video')               |     8
('tamen', 'video')             |     8
('nam', 'quidem')              |     8
('nego', 'possum')             |     8
('ille', 'itaque')             |     8
('ab', 'habeo')                |     8
('hic', 'urbs')                |     8
('accipio', 'sum')             |     8
('.', 'duco')                  |     8
(',', 'deinceps')              |     8
('et', 'nomen')                |     8
('ad', 'aetas')                |     8
('aetas', 'ut')                |     8
(',', 'dissero')               |     8
('nullus', 'quidem')           |     8
('et', 'similis')              |     8
('sic', 'vita')                |     8
('ceterus', 'res')             |     8
('habeo', 'nihil')             |     8
('nihil', 'res')               |     8
('specto', 'sum')              |     8
('sic', 'sui')                 |     8
('cum', 'post')                |     8
('hic', 'post')                |     8
('alius', 'tempus')            |     8
(')', 'ratio')                 |     8
('efficio', 'ex')              |     8
('omnis', 'quis')              |     8
('et', 'superior')             |     8
('possum', 'virtus')           |     8
('non', 'nunc')                |     8
(',', 'dubeo')                 |     8
('is', 'nunc')                 |     8
('nunc', 'tu')                 |     8
('ago', 'ille')                |     8
('beatus', 'nego')             |     8
('bene', 'dico')               |     8
('bene', 'qui')                |     8
('nego', 'qui')                |     8
(')', 'nunc')                  |     8
('?', 'vita')                  |     8
('dolor', 'nec')               |     8
('facio', 'quis')              |     8
('non', 'quia')                |     8
('quia', 'sed')                |     8
('ab', 'animus')               |     8
('animus', 'virtus')           |     8
('.', 'ob')                    |     8
(';', 'quaero')                |     8
('.', 'prudentia')             |     8
('nullus', 'si')               |     8
('.', 'communis')              |     8
(',', 'actus')                 |     8
('qui', 'tandem')              |     8
('?', 'idem')                  |     8
('homo', 'quod')               |     8
(',', 'servitus')              |     8
('?', 'quisquam')              |     8
('etiam', 'verus')             |     8
(',', 'libido')                |     8
(',', 'ardeo')                 |     8
(',', 'laetitia')              |     8
('omnis', 'quisque')           |     8
(',', 'timor')                 |     8
('cur', 'is')                  |     8
('alter', 'dico')              |     8
('alter', 'is')                |     8
('animus', 'omnis')            |     8
('omnis', 'sapiens')           |     8
('.', 'ves')                   |     8
('pertineo', 'res')            |     8
('doceo', 'is')                |     8
('res', 'scribo')              |     8
('(', 'nihil')                 |     8
('sed', 'sic')                 |     8
('cum', 'satis')               |     8
('praesertim', 'sum')          |     8
('in', 'vocus')                |     8
('?', 'magnus')                |     8
('sui', 'suus')                |     8
('lex', 'ut')                  |     8
('omnis', 'semper')            |     8
('fortuna', 'non')             |     8
('invenio', 'qui')             |     8
('aliquis', 'possum')          |     8
('habeo', 'quidem')            |     8
('adsum', 'is')                |     8
('alter', 'ut')                |     8
('honestus', 'quod')           |     8
('honestus', 'is')             |     8
('bonum', 'virtus')            |     8
(';', 'puto')                  |     8
('satis', 'tamen')             |     8
('dico', 'igitur')             |     8
('iste', 'nam')                |     8
('in', 'sapiens')              |     8
('fortuna', 'hic')             |     8
('ex', 'tamen')                |     8
('beatus', 'ex')               |     8
('nomino', 'qui')              |     8
('numero', 'qui')              |     8
('(', 'suus')                  |     8
('ego', 'quamquam')            |     8
('quod', 'unus')               |     8
('res', 'unus')                |     8
('malus', 'qui')               |     8
('audeo', 'non')               |     8
('elego', 'et')                |     8
('ille', 'suus')               |     8
(':', 'laudo')                 |     8
('consto', 'sum')              |     8
('bonus', 'enim')              |     8
(';', 'saepe')                 |     8
('nisi', 'possum')             |     8
('dolor', 'non')               |     8
('etiam', 'verbum')            |     8
('?', 'bonum')                 |     8
('quisque', 'sed')             |     8
('is', 'sententia')            |     8
('perspicuus', 'sum')          |     8
('enim', 'tum')                |     8
('exsisto', 'in')              |     8
('adiungo', 'sum')             |     8
(';', 'ullus')                 |     8
('hic', 'verbum')              |     8
(',', 'solitudo')              |     8
(',', 'gravis')                |     8
('contemno', 'qui')            |     8
(',', 'contrarius')            |     8
('hic', 'loquor')              |     8
(',', 'altus')                 |     8
(',', 'vulgus')                |     8
('.', 'numero')                |     8
('si', 'vido')                 |     8
('summus', 'ut')               |     8
('.', 'quoque')                |     8
('contra', 'is')               |     8
('non', 'oportet')             |     8
('animus', 'dico')             |     8
('dico', 'liber')              |     8
('.', 'verus')                 |     8
('ante', 'non')                |     8
('puto', 'quod')               |     8
('sed', 'tum')                 |     8
('ille', 'virus')              |     8
('auctoritas', 'qui')          |     8
('habeo', 'tum')               |     8
('enim', 'inquam')             |     8
('de', 'magnus')               |     8
('de', 'possum')               |     8
(',', 'possim')                |     8
('ignoro', 'sum')              |     8
(',', 'prorsus')               |     8
('idem', 'modus')              |     8
('ad', 'aptus')                |     8
('.', 'comparo')               |     8
('fortis', 'sum')              |     8
('nec', 'umquam')              |     8
('hic', 'quasi')               |     8
('etiam', 'ex')                |     8
('qui', 'tollo')               |     8
('neque', 'tempus')            |     8
('quidam', 'quod')             |     8
('natura', 'quod')             |     8
('perspicio', 'possum')        |     8
(',', 'congrego')              |     8
('is', 'quisque')              |     8
('suus', 'teneo')              |     8
(',', 'discedo')               |     8
(';', 'etsi')                  |     8
('dico', 'etsi')               |     8
('alius', 'nullus')            |     8
('desum', 'nihil')             |     8
('certe', 'is')                |     8
('desum', 'is')                |     8
('?', 'at')                    |     8
('dubius', 'sum')              |     8
(',', 'compleo')               |     8
(',', 'praedico')              |     8
('habeo', 'sic')               |     8
('?', 'tum')                   |     8
('?', 'ita')                   |     8
('atque', 'ita')               |     8
('accido', 'is')               |     8
('is', 'morior')               |     8
('multo', 'qui')               |     8
('multo', 'quam')              |     8
('animus', 'quam')             |     8
('de', 'loquor')               |     8
(')', 'animus')                |     8
('inter', 'qui')               |     8
('bonum', 'igitur')            |     8
('dico', 'nullus')             |     8
('ex', 'video')                |     8
('debeo', 'quod')              |     8
('ex', 'si')                   |     8
('etenim', 'sum')              |     8
(';', 'accipio')               |     8
('.', 'tribuo')                |     8
('dico', 'nos')                |     8
(';', 'numerus')               |     8
(')', 'stoicus')               |     8
('.', 'princeps')              |     8
('animus', 'bonum')            |     8
('ergo', 'et')                 |     8
('iam', 'vero')                |     8
(';', 'vivo')                  |     8
(':', 'igitur')                |     8
('etiam', 'nec')               |     8
('fero', 'ut')                 |     8
(':', 'noster')                |     8
('(', 'consequor')             |     8
('bonum', 'ille')              |     8
('(', 'nos')                   |     8
('animus', 'magnus')           |     8
(',', 'paeniteo')              |     8
('quod', 'tamen')              |     8
('et', 'qualis')               |     8
('praetereo', 'sum')           |     8
('ille', 'pote')               |     8
('ille', 'populus')            |     8
('multus', 'unus')             |     8
(';', 'do')                    |     8
(',', 'caput')                 |     8
(',', 'iusso')                 |     8
('etiam', 'facio')             |     8
(';', 'sermo')                 |     8
('necessarius', 'non')         |     8
(':', 'sed')                   |     8
('is', 'tam')                  |     8
('accipio', 'cum')             |     8
('(', 'aetas')                 |     8
('.', 'nascor')                |     8
('civitas', 'hic')             |     8
('atque', 'bonus')             |     8
('alius', 'quidem')            |     8
(',', 'propinquus')            |     8
('.', 'propter')               |     8
('modus', 'quidam')            |     8
('ab', 'iam')                  |     8
('(', 'duo')                   |     8
(',', 'argentum')              |     8
(',', 'libertas')              |     8
('coepi', 'sum')               |     8
('desidero', 'qui')            |     8
('duo', 'in')                  |     8
(',', 'libero')                |     8
('erudio', 'et')               |     8
('genus', 'res')               |     8
(';', 'nescio')                |     8
('enim', 'genus')              |     8
('amicitia', 'et')             |     8
('.', 'amicus')                |     8
('enim', 'magnus')             |     8
(',', 'insum')                 |     8
('ab', 'nisi')                 |     8
('.', 'redeo')                 |     8
('homo', 'quis')               |     8
(',', 'praeclarus')            |     8
('iudico', 'quis')             |     8
('cum', 'vido')                |     8
('puto', 'res')                |     8
('qui', 'sapientia')           |     8
('res', 'summus')              |     8
('ad', 'publicus')             |     8
(',', 'reliquis')              |     8
(',', 'docta')                 |     8
('is', 'sapiens')              |     8
('hic', 'licet')               |     8
('cum', 'pro')                 |     8
('dico', 'vocus')              |     8
('ad', 'neque')                |     8
(',', 'turpitudo')             |     8
(';', 'voluptas')              |     8
('bonus', 'ut')                |     8
('paro', 'sum')                |     8
(',', 'prius')                 |     8
('in', 'morior')               |     8
('(', 'nullus')                |     8
(',', 'frigus')                |     8
(',', 'impetus')               |     8
('omnis', 'sine')              |     8
('accido', 'ut')               |     8
(',', 'academia')              |     8
('audio', 'hic')               |     8
('ab', 'contra')               |     8
('.', 'auctoritas')            |     8
('.', 'adiungo')               |     8
('habeo', 'satis')             |     8
('is', 'soleo')                |     8
('enim', 'quidem')             |     8
(',', 'maxuus')                |     8
('alius', 'quis')              |     8
('praeter', 'qui')             |     8
('facio', 'quidem')            |     8
('atque', 'nec')               |     8
('.', 'contemno')              |     8
('quidam', 'tamen')            |     8
('pars', 'uterque')            |     8
('qui', 'uterque')             |     8
('placeo', 'si')               |     8
('ceterus', 'quam')            |     8
(',', 'ambitio')               |     8
(',', 'sumptus')               |     8
('fero', 'possum')             |     8
('fero', 'ille')               |     8
('munus', 'qui')               |     8
('munus', 'sum')               |     8
('ille', 'satis')              |     8
('parue', 'si')                |     8
(',', 'difficilis')            |     8
(')', 'tam')                   |     8
(')', 'quidam')                |     8
('doceo', 'ut')                |     8
('paulus', 'ut')               |     8
('(', 'intellego')             |     8
(':', 'scribo')                |     8
('ego', 'iucundus')            |     8
('prudentia', 'qui')           |     8
('at', 'et')                   |     8
('et', 'relinquo')             |     8
('noster', 'publicus')         |     8
('copia', 'qui')               |     8
(',', 'patrius')               |     8
('littera', 'res')             |     8
('credo', 'sum')               |     8
('.', 'alienus')               |     8
('(', 'reverto')               |     8
(')', 'reverto')               |     8
('quis', 'tum')                |     8
(',', 'antipater')             |     8
(',', 'panaetius')             |     8
('ad', 'itaque')               |     8
('arbitror', 'et')             |     8
('accido', 'si')               |     8
('noster', 'quidem')           |     8
('.', 'constituo')             |     8
(',', 'auris')                 |     8
('enim', 'homo')               |     8
('cum', 'sententia')           |     8
('ille', 'intellego')          |     8
('.', 'puer')                  |     8
('domus', 'is')                |     8
('ego', 'studium')             |     8
('crassus', 'm.')              |     8
('.', 'lego')                  |     8
('(', 'quoniam')               |     8
('ego', 'gratus')              |     8
('cicerus', 'the')             |     8
('latin', 'the')               |     8
('libra', 'the')               |     8
('classics', 'the')            |     8
('pax', 'the')                 |     8
('ad', 'opis')                 |     8
('aut', 'utilis')              |     8
('.', 'utilis')                |     8
('publicus', 'quam')           |     8
('consilium', 'neque')         |     8
('enim', 'publicus')           |     8
('res', 'tempus')              |     8
('ab', 'quidem')               |     8
('ii', 'sum')                  |     8
('autem', 'noster')            |     8
('cupio', 'tu')                |     8
('aliquis', 'non')             |     8
('spes', 'sum')                |     8
('ad', 'opus')                 |     8
('homo', 'opus')               |     8
('.', 'manus')                 |     8
('animus', 'res')              |     8
('do', 'ut')                   |     8
(',', 'themistocles')          |     8
('deinde', 'sum')              |     8
('fere', 'unus')               |     8
('in', 'verus')                |     8
(',', 'exitus')                |     8
(',', 'proxime')               |     8
('et', 'singularis')           |     8
('is', 'saepe')                |     8
('de', 'facio')                |     8
('aliquis', 'de')              |     8
('aliqui', 'aut')              |     8
('is', 'pecunia')              |     8
('antea', 'sum')               |     8
('nuper', 'sum')               |     8
('aliter', 'sum')              |     8
('civitas', 'ut')              |     8
('qui', 'superior')            |     8
('quidem', 'scribo')           |     8
('de', 'suus')                 |     8
('ex', 'laus')                 |     8
(',', 'civis')                 |     8
('.', 'imperator')             |     8
(',', 'scelus')                |     8
('diligo', 'et')               |     8
('ceterus', 'tum')             |     8
('.', 'amicitia')              |     8
('duo', 'res')                 |     8
('quidam', 'ut')               |     8
('qui', 'tres')                |     8
('.', 'coniungo')              |     8
('.', 'iustitia')              |     8
('expedio', 'sum')             |     8
(';', 'prudentia')             |     8
('alius', 'ille')              |     8
('ad', 'oratio')               |     8
('facio', 'modus')             |     8
('honor', 'is')                |     8
('excello', 'qui')             |     8
('ii', 'ut')                   |     8
('tum', 'vero')                |     8
(',', 'loco')                  |     8
('ille', 'ne')                 |     8
('dico', 'lex')                |     8
('apud', 'magnus')             |     8
('is', 'vis')                  |     8
('aio', 'ut')                  |     8
('apud', 'noster')             |     8
('non', 'ratio')               |     8
('gracchus', 'sum')            |     8
('et', 'morior')               |     8
('etsi', 'in')                 |     8
('dico', 'facio')              |     8
('coepi', 'et')                |     8
('bellum', 'qui')              |     8
('de', 'genus')                |     8
(')', 'p.')                    |     8
('ad', 'ius')                  |     8
('magnus', 'sui')              |     8
('ille', 'laus')               |     8
('etsi', 'qui')                |     8
('etiam', 'm.')                |     8
(',', 'sulpicium')             |     8
('nos', 'pro')                 |     8
(',', 'iulius')                |     8
('in', 'm.')                   |     8
(',', 'accusator')             |     8
(';', 'm.')                    |     8
('ne', 'volo')                 |     8
('aut', 'fio')                 |     8
('et', 'splendidus')           |     8
('et', 'fortis')               |     8
('in', 'voluntas')             |     8
(',', 'benignitas')            |     8
('sed', 'suus')                |     8
('atque', 'multus')            |     8
(',', 'consuesco')             |     8
('aut', 'autem')               |     8
('.', 'augeo')                 |     8
('et', 'gratus')               |     8
('civitas', 'noster')          |     8
('et', 'post')                 |     8
('quare', 'si')                |     8
('ipse', 'pro')                |     8
('.', 'gratus')                |     8
('.', 'beneficium')            |     8
('ille', 'quasi')              |     8
('(', 'quasi')                 |     8
(')', 'do')                    |     8
('ius', 'multus')              |     8
('etiam', 'paulus')            |     8
(',', 'possessio')             |     8
('aliquis', 'ego')             |     8
('sed', 'vido')                |     8
('facio', 'omnis')             |     8
('forto', 'qui')               |     8
('in', 'tribuno')              |     8
(';', 'locus')                 |     8
('pote', 'sum')                |     8
('nondum', 'sum')              |     8
('africanus', 'sum')           |     8
('in', 'lius')                 |     8
('ipse', 'quamquam')           |     8
('.', 'filius')                |     8
('numero', 'sum')              |     8
('cum', 'sic')                 |     8
('res', 'ullus')               |     8
('in', 'latinus')              |     8
('.', '692')                   |     8
('damen', 'f')                 |     8
(',', 'tullius')               |     8
('pro', 'tu')                  |     8
('ego', 'officium')            |     8
('officium', 'tu')             |     8
(',', 'publica')               |     8
('tu', 'voluntas')             |     8
('ego', 'sermo')               |     8
('tamen', 'tuus')              |     8
('animus', 'tu')               |     8
('et', 'par')                  |     8
('profectus', 'sum')           |     8
('littera', 'mitto')           |     8
('animus', 'tuus')             |     8
('magnus', 'vocus')            |     8
('debeo', 'ego')               |     8
('ego', 'existimo')            |     8
('debeo', 'tu')                |     8
('aliquis', 'tu')              |     8
(',', 'molestis')              |     8
('dolor', 'tuus')              |     8
(',', 'peio')                  |     8
('semper', 'tu')               |     8
('ego', 'volo')                |     8
('ut', 'volo')                 |     8
('cicerus', 'unus')            |     8
('parue', 'tu')                |     8
('neque', 'tu')                |     8
(',', 'mirus')                 |     8
('debeo', 'video')             |     8
('audio', 'ex')                |     8
('ex', 'littera')              |     8
('cognosco', 'tu')             |     8
('quamquam', 'ut')             |     8
('opus', 'tu')                 |     8
('ego', 'scio')                |     8
('hic', 'meus')                |     8
('.', 'pompeius')              |     8
('consularis', 'et')           |     8
('neque', 'scribo')            |     8
(',', 'privatus')              |     8
('pro', 'sui')                 |     8
(',', 'reperio')               |     8
(',', 'adhuc')                 |     8
(',', 'arma')                  |     8
('et', 'simul')                |     8
(',', 'fabula')                |     8
('fere', 'tempus')             |     8
(',', 'appareo')               |     8
('is', 'relinquo')             |     8
('quod', 'sive')               |     8
('et', 'hortior')              |     8
('qaes', 'sum')                |     8
(',', 'conlegium')             |     8
(',', 'asia')                  |     8
('.', 'forum')                 |     8
('eloquor', 'sum')             |     8
('excello', 'sum')             |     8
('.', 'maxus')                 |     8
('.', 'magister')              |     8
('paulus', 'qui')              |     8
(';', 'magis')                 |     8
(',', 'maleo')                 |     8
('orator', 'quod')             |     8
('.', 'contio')                |     8
('q.', 'sum')                  |     8
('q.', 'qui')                  |     8
('.', 'ser')                   |     8
('elego', 'sum')               |     8
('canus', 'qui')               |     8
(',', 'consula')               |     8
('crassus', 'qui')             |     8
('scipio', 'sum')              |     8
('habitus', 'in')              |     8
(';', 'lius')                  |     8
('dico', 'lius')               |     8
('.', 'galba')                 |     8
('accuso', 'qui')              |     8
(',', 'rutilis')               |     8
('galba', 'in')                |     8
('sum', 'vehemens')            |     8
('bruo', 'sum')                |     8
('quamquam', 'quidem')         |     8
('cotta', 'et')                |     8
('orator', 'possum')           |     8
('ipse', 'orator')             |     8
('ex', 'orator')               |     8
(';', 'actio')                 |     8
('non', 'sive')                |     8
('.', 'hortior')               |     8
(',', 'istec')                 |     8
(',', 'quintus')               |     7
(',', 'tusculanus')            |     7
('disputatio', 'sum')          |     7
('.', 'admodum')               |     7
('admodum', 'et')              |     7
('ad', 'sermo')                |     7
('probo', 'quod')              |     7
('sum', 'varius')              |     7
('causa', 'sui')               |     7
('res', 'totus')               |     7
('conloco', 'in')              |     7
('is', 'spes')                 |     7
('ipse', 'ne')                 |     7
('casus', 'qui')               |     7
('in', 'vehementer')           |     7
('ego', 'fortuna')             |     7
('cum', 'ne')                  |     7
('animus', 'dolor')            |     7
('forto', 'non')               |     7
('de', 'ex')                   |     7
('bruo', 'tuus')               |     7
('habeo', 'homo')              |     7
('augeo', 'res')               |     7
('natura', 'res')              |     7
('ab', 'primus')               |     7
('modus', 'vita')              |     7
(',', 'societas')              |     7
('inter', 'is')                |     7
(',', 'ops')                   |     7
('ex', 'sic')                  |     7
('et', 'praeceptum')           |     7
('tam', 'ut')                  |     7
(',', 'vereo')                 |     7
('nec', 'vita')                |     7
('ipse', 'modus')              |     7
('.', 'apud')                  |     7
('ab', 'graecus')              |     7
('ante', 'multus')             |     7
('etiam', 'tempus')            |     7
(',', 'condo')                 |     7
('duco', 'qui')                |     7
('doceo', 'vir')               |     7
('in', 'vir')                  |     7
('fero', 'in')                 |     7
('cum', 'princeps')            |     7
('admiror', 'qui')             |     7
('is', 'magne')                |     7
('nullus', 'sed')              |     7
('intersum', 'is')             |     7
('quaero', 'sed')              |     7
('ago', 'quis')                |     7
('in', 'quasi')                |     7
('habeo', 'natura')            |     7
('hic', 'natura')              |     7
(',', 'venibso')               |     7
('instituo', 'qui')            |     7
('.', 'forto')                 |     7
('et', 'tracto')               |     7
('domus', 'in')                |     7
('domus', 'et')                |     7
('bonum', 'de')                |     7
('bonum', 'malus')             |     7
('(', 'ratio')                 |     7
('disputo', 'et')              |     7
('et', 'varietas')             |     7
('et', 'plato')                |     7
('ipse', 'noster')             |     7
('error', 'in')                |     7
(',', 'acute')                 |     7
('facio', 'saepe')             |     7
('in', 'saepe')                |     7
('consuetudo', 'is')           |     7
('mitto', 'tu')                |     7
('dies', 'in')                 |     7
('-', 'possum')                |     7
(',', 'pax')                   |     7
('.', 'longe')                 |     7
('qualis', 'qui')              |     7
('de', 'volo')                 |     7
(',', 'honeste')               |     7
('bene', 'vivo')               |     7
('certe', 'possum')            |     7
(',', 'fateo')                 |     7
('?', 'quaero')                |     7
('multo', 'sed')               |     7
('in', 'iste')                 |     7
('iste', 'quam')               |     7
('constituo', 'in')            |     7
(',', 'amplus')                |     7
('animus', 'autem')            |     7
('ad', 'traduco')              |     7
('ab', 'relinquo')             |     7
(',', 'conor')                 |     7
('dolor', 'ipse')              |     7
('cum', 'prudentia')           |     7
('communis', 'sum')            |     7
(')', 'iste')                  |     7
(',', 'iniquus')               |     7
(',', 'aliquantus')            |     7
('omnis', 'ratio')             |     7
('omnis', 'pars')              |     7
('metuo', 'qui')               |     7
('alter', 'semper')            |     7
(',', 'debilitas')             |     7
('saepe', 'sed')               |     7
('contingo', 'is')             |     7
('qui', 'timeo')               |     7
(',', 'sustineo')              |     7
(':', 'idem')                  |     7
('quis', 'tandem')             |     7
('mitto', 'sum')               |     7
('dico', 'recte')              |     7
('contra', 'ille')             |     7
('beatus', 'ille')             |     7
('ille', 'nullus')             |     7
('igitur', 'ut')               |     7
(',', 'ango')                  |     7
('nihil', 'si')                |     7
(',', 'inanis')                |     7
('cur', 'non')                 |     7
('efficio', 'virtus')          |     7
('iam', 'tu')                  |     7
('integer', 'sum')             |     7
(';', 'superior')              |     7
(';', 'venio')                 |     7
('mos', 'non')                 |     7
('cum', 'volo')                |     7
(';', 'ante')                  |     7
('nihil', 'scribo')            |     7
('in', 'philosophus')          |     7
('alius', 'locus')             |     7
('consequor', 'ille')          |     7
('ago', 'non')                 |     7
('ago', 'de')                  |     7
('semper', 'ut')               |     7
('bene', 'omnis')              |     7
('.', 'denique')               |     7
(',', 'polliceo')              |     7
('omnis', 'refero')            |     7
(',', 'pondus')                |     7
('.', 'adsum')                 |     7
('is', 'solum')                |     7
('nihil', 'virtus')            |     7
('.', 'auctor')                |     7
('enim', 'puto')               |     7
('bonum', 'enim')              |     7
('ego', 'igitur')              |     7
('?', 'contra')                |     7
